82654	take flight company two european neighboring countries month boarding passes smartphone book flights months advance often boarding passes phone previous flights noticed security agents airport seem really careful decided test trying enter flight boarding pass next month legally bought valid next month security checkpoints airport first cabine luggage x ray someone company ask people show boarding pass showed wrong pass smartphone looked quarter second wish pleasant flight first security checkpoint donethen cabine luggage x rayed ask boarding pass qr code printed read machine expected caught moment light turns green allowed enter international area wrong boarding pass checked moment qr code valid date checked imo normal security guess hard generate false qr codes enter international area around world little bit freaky…second security checkpoint donefinally boarding gate light turns red presented wrong card apologized showed right one finally entered flight happens one month ago last week took flight showed boarding pass enter international area good one time allowed enter means one enter multiple times boarding pass know deal situation report experience airport worried security normal
44770	taking marvellous question inspiration travel lot car often countries require buy vignette use motorways moreover usually mandatory stick vignette inside windshield car prevent use however vignettes designed tear mosaic sized pieces soon one attempts remove probably prevent use since fed collecting vignettes various countries solar years would like start removing unnecessary ones smart effective way remove tough stickers inside car wind shield without damaging neither car
100584	credit cards accepted museums restaurants warsaw used restaurant minimum amount spend order pay credit card particularly interested whether polin museum history polish jews accepts payment card
101100	travelling barcelona soon renting apartment week booking apartment safe keep personal belongings cleaning service enter house stay backpack carry around city want put ipad handheld console etc backpack constantly think likely get stolen backpack apartment correct would advise take us anyway passports feel comfortable carrying around constantly european driver license use means identification would recommend leaving apartment taking backpack
26350	sounds flushing airplane toilet quite intimidating going toilet plane always bit cautious accidental flushing risk sucked stuck toilet due suction
109294	work permit belgium understand visa application sponsored belgian company recruiting case stil required submit bank statements travelling company sponsor planning sponsor wife travel amount bank sufficient sustenance one individual per belgian per day euro calculation effectively us financially covered get paid staying belgium bank funds become useful wife stay since us submitting bank statement visa applications sure well goes authorities
71408	rather formal event attend rather formal less comfortable clothing head directly airport without opportunity change want change something comfy flight airport change clothes criteria least hassle avoiding public outcry suspicions security staff avoiding charges aware bathroom stalls changing pants involves acrobatics rather avoid also rather avoid sneaking dark corner end terminal changing front travelers aware lounges might solution neither status business class ticket rather avoid paying north eur usd getting changed ideally answer would valid useful airports world need narrow travelling frankfurt international airport fra
7408	looking place change dollars polish zloty wonder best place exchange looking exchange places following cities nearby wroclawkrakowwalbrzychadditionally ever count exchange rate better google shows u dollar polish zloty anyone knows good kantor wroclaw exchange rate exchange rate galeria dominikanska
118514	realize guidelines travel stackexchange com forbid specific recommendations places stay luckily asking one stay within york uk told another option stay outside york certain villages take bus several advantages rates hotels b bs way lower deal driving parking york many prefer small town atmosphere opposed noisy city night little shaky villages one takes bus york one park car buses schedules etc someone experience tell get started researching family looking either get b b rent house certainly opposed taking bus day city fact might prefer stay small village please let know provide relevant details need edit question
79091	go trip portugal knowing portuguese planning learn basics yes hello goodbye thank etc slightly complicated situation useful fall back different language decent level spanish heard people portugal understand however friend mine brazilian visited portugal several times claims falling back spanish considered extremely rude even try polite hand wikitravel page porto says speak spanish local largely understood rule freely converse time time older generation may politely reminded portugal native language portuguese one right helps travelling mainly via porto lisbon possibly stopping one two smaller towns way
162036	know n inbound travel ban based nationality normally enforced destination notable israelis suffer kind ban arabic world another notable examples north south korea reciprocal enemies accept nationals either nationality also extremely difficult actually get passport north koreans course us travel bans issued mr trump nationals certain muslim countries wanted ask opposite mostly sake curiosity countries forbid punish nationals visit certain enemy states despite destination state accepting example national country legally enter state b b laws point view likely using connecting flight person returns home country get prosecuted law e g passport stamps pocket money b evidence visited state asking bans enforced sanctions fines hefty fines jail revocation passport etc first example israeli dual national likely able visit libya second passport never heard israeli law prohibiting individuals visit libya government ever find convicting travelers
151283	purpose question temperature refers daily mean temperature month shown daily mean wikipedia city town airport primarily servespassenger flight refers scheduled flights public charters published scheduleit month yearexample singapore sin moscow dme sq february daily mean singapore °c daily mean moscow °c difference °c
68852	traveling toronto canada july family arrive around plan take rest around airport travel downtown however place going stay vacation kind late check time pm like ditch luggage day pick check accommodation luggage storage service baggage locker downtown toronto fair price range one day storage
13562	travelling almost everyone wants enjoy local meal part travelling experience careful may end expensive extremely tourist oriented place may even represent local gastronomy pick restaurant search information travelling good online guides spot dos ts ask locals good source note problem locals sometimes try extra nice send exactly places want avoid eat places common think nice place since always full tourists one problems review websites restaurants go positive spiral get attention reason attract visitors due position course visitors review reinforcing spiral means one may losing maybe even interesting possibilities looking tops
14082	dream able travel world new adventure every day internet every day able see beautiful unique world photos want experience places cultures things course think one important income support travelling world first thing think talents software engineer love everything software open source world hard gamer love play variety games little experience video photo editing photoshop effects little enjoyed make decent salary writing software travelling world also thought writing blog day day adventures maybe even making youtube channel vlogs day day adventures successful think would well could support much money think make also thought photography take photos sell online possible course things normal citizen pay like house payment though would paying rent hotel may may less car payment though would rent cars needed home internet could use wi fi local shops applicable entertainment likely travelling world less concern new movies games coming etc make pretty good salary great benefits including health care retirement etc would hard let go kind things possible travelling world get sort health care hate sound negative happens need surgery afford could get health care would take care retirement happens old decrepit move around well time life sitting behind desk hours week days week cutting anybody anybody know attempted successful
9987	watching bond flick die another day last night bond ends terrible shape manages escape shores hong kong strolls lobby swanky hotel instantly recognized equipped away go question supposing going recognized lost wallet id everything get reconnected financials let make clear asking get free room masseuse id asking real person get place stay night fresh clothes food let also assume actually paying somehow though cash credit card thoughts
4872	scene flying bogota colombia new york usa arrive pick bag carousel figure stuff netbook used flight bag rather lugging airport one arm however open bag see something certainly pack drugs bomb live snake take pick pack pretty sure guys ahead x ray sniffer dog bag take kindly seeing supposed situation note happened certainly claimed happened several people travelling bali thailand places see schapelle corby case example
8456	let clarify bit much expect spend food per day belgium eating nearly every meal vary city brussels compare french speaking part country done research found cost living quite high refers renting apartment taxes etc mention price restaurants local food compares say large us city nyc reference point
78088	smart enough remember take nice big tough bin liner travels carry dirty clothes keep separate clean clothes laundry day take big bag stinky clothes laundromat etc wash finished time get clothes umm handy bin liner still pretty stinky really want put fresh washing back would smart travellers might make difference washed dried clothes vs still wet going go hang even go back time pack two bin liners hit problem second laundry day editsome variables become apparent probably means two four right answers different strategy optimal depending travel mode whether travelling suitcase vs backpackingwhether travelling light heavy ultra light ultra heavy suppose case backpacking travelling heavy strategy use trips workout carrying lots gear gets much shape lazy geek home last trip lost kg gear socks shirts undies see run item big load laundry roughly per month helps stretch funds long trip small budget
88840	booked standard room hotel booking com early march month advance price x booking cancellation free arrival today noticed room available dates cheaper x could book superior room dates course book cancel previous booking fine behavior perhaps cleaner way handle example perhaps contact directly
58637	motor scooters mopeds main form transport vietnam seen everywhere smallest alley city remote mountain villages many tourists choose adopt rome policy hire buy scooter travel country clear legality internet confused matter google prefering link deleted posts tripadvisor forums although follow comments would indicate legal unless prepare pass vietnamese test lonely planet guidebook indicates similar sources say possible get vietnamese license presenting foreign license appropriate credentials proper government body blogs tour companies claim course legal silly provide explanation evidence thing seems widely agreed idp accepted vietnam although wikipedia disputes even concern traveller behaviour tourists driving scooters seems broadly tolerated always possible government choose change policy enforcement moreover activity illegal traveller either seriously injured accrues legal liability likely insurance refuse pay bonus points answer covers cars well although car rental appear widely available references indications law relevant would appreciated would update state idps apparently changing vietnam
71950	friend mine taking train finland russia paid sent tourist visa application requested validity august considering entering evening would like ask following train wants take arrives vyborg first russian station august st petersburg russian border guards board train vyborg checks train travelling stations sometime visa validity starts august checked evening would happen strict starting date within hours bad would consequences although check travelling vyborg st petersburg could simply wait arrival st petersburg hold custody minutes stamp
172814	since year resident germany anymore officially unregistered visited home country since mean gave citizenship however still german passport monday flight transit us united airlines asks travel documents involves entering country residence country residence even transit us united agent suggested contact german embassy weekend though german well american embassy available updatein end arrived destination without problem use layover us leave airport night country specified country residence forgot edit see anymore advanced form asked country residence got tickets connecting flight case specified france problem
25872	understanding complex process processed much faster get airport screenings future available non us citizens well approved long approved
54033	fly marseille amsterdam berlin txl airfrance klm would like take large jar nutella new unopened since liquid problem taking right
72981	group teenage girls visit london two days want use travel card days paper travel card £ per day cap oyster card £ day one girls contactless bank card question buy oyster card get deposit left money back short visit
790	know northern cyprus recognized turkey countries visit republic turkey ways problems getting cyprus visa trip
2841	always feeling bit unwell long haul flights lose appetite sleep plane food taste matter however pretty sure flying since fly small planes years fun also pretty sure jetlag fault anything prepare body long haul flights say australia europe x h long flights maybe h stopover asia
7961	options go bangkok airport khao san road expected prices
130842	see location flying ocean know many airlines show screen wondering way phone without internet connection os fine android ios even windows mobile assume dangerous way phone would flight mode gps passive
159004	would like get island marked red marker google maps obvious route would swim across strait marked green stripe distance big swim much know shorter distance langskjæret island though go langskjæret construction site entry forbidden issueswould legal coast guard something similar would intervene big ships often use corridor observed notice questioncan swim without taking unreasonable risk breaking norwegian law rules supposed follow update thanks everyone contributed based answers love life swim
85277	arrived australia months ago noticed often asking people east asia give way simply ignore even answer yes move situation least wife friends work mates also faced lot times examples went electronics shop days ago asian girl standing front product section wanted check texting phone politely asked take look nod head still block view leaving train several times trying hop train group asians would block way ignore desperate excuse guys groups east asian people blocking pathway chatting texting excuse also work getting hit shoulder one even getting sorry obviously know cultural thing seems standard excuse another meaning possible reason behavior politelyask give way culturally understood east asians ask give way way universally understood
1314	sleeping airports something found often ever expected issue sleeping floor chairs whatever sometimes valuable stuff travelling alone small group dodgy small airport security worse corrupt security tactics use keep valuables safe
1827	travel mate big problem traveling together gets travel sick fast obviously medicine take avoid ways avoid getting travel sickness boat know good focus thing moving ocean see water kind difficult train try sit direction motion always help car helps sit front drive also always possible plane know useful tip question useful tricks tips avoid getting travel sick various vehicles planes trains ships cars coaches even elephants camels
8484	italian part trip almost currently enjoying trieste using train around italy checked trenitalia website see train left trieste ljubljana says know trains make sense surely must train service italy slovenia http www trenitalia com cms v index jsp vgnextoid ad ce bc vgnvcm e arcrdif anyone know best way get trieste ljubljana
152355	example city haifa population k russian consulate addition main embassy tel aviv haifa consulate full fledged issue visas honorary outpost smaller non capital city foreign consulate embassy exact conditions diplomatic outpost must embassy consulate honorary consulate must interact general public way e g issue visas provide consular assistance citizensit must staffed permanently times per yearcity defined largest settlement within km radius consulate located e g embassy across river manhattan would count new york city consulate new jersey consulate city must official capital country smallest defined total population city question
44838	travelling around berlin last days bought ticket underground zones b every day ticket checked barriers london norm someone explain underground system ticket man happened come across berlin use another system also small machines put ticket punches indents ticket penalties buying ticket would someone buy ticket get caught
18726	house keys strange item deal traveling need take lock need return whole trip unneeded unlike credit cards id good reason carry person away hotel best thing keys set place store sometimes suitcase mesh sometimes backpack pocket cases loose tend shift around lot better way store keep safe way trip
145190	happened times wanted book room day researched prices various hotels visiting hotel front desk present many days want stay get quote quote higher ones booking com hotels com even though hotels set prices think normal ask lower rate booking com room days front desk refuse ask book websites instead happened staff surprised actually matter seconds pre saved credit cards hotels come valid reasons front desk staff allowed give discounts hotel wants sales reviews websites websites might take legal responsibility handle customer service staff might expect one accept higher rate struggle websites one new
19753	tourists visiting states kind id need carry visit bars drinking age events understand passport main piece id accept forms id countries driver license photo
80170	turkish citizen lived ireland year wife planning visit end year board plane turkey pick airport sets foot ireland pass border security without english skills lacking way join process passport ask police let inside zone collect bags accompany border security process
95015	occasionally need drive germany work since usually taking rental car troublesome obtain umweltzone sticker road therefore useful know exactly umweltzones begin end comprehensive official map german environmental zones websites list cities umweltzone sticker mandatory maps detailed enough see exact border zone
134957	soon first intercontinental flight due price decided travel hand luggage specified weight size limits course – case kg x x cm westjet flight london lgw calgary yyc limits quite restricting want least fully utilize angle seriously take values weight weighing easy quick suppose every time much overweight would tolerable rule thumb size seems bit complicated give perfectly cuboid shaped cardboard box surely measure without trouble object irregular shape elasticity overstuffed backbag determine small enough something like x x cm sized box bag squeezed fine
62254	time travel chunk printed papers documents take documents access often ticket passport visa etc keep easy access bag pocket documents like payment receipts needed often still lot documents confuses wonder seasoned travelers effectively organize documents travel specific tool bag folder briefcase use documents kept well organized light
124722	living canada siblings visited casa victoria restaurant 紫爵金宴 toronto lunch everything went swimmingly saw bill sauce 芥 never notified charge written anywhere menus dim sum sheet never requested sauces requested manager man business suit came speak word chinese dialogue followed manager table covers sauces preparation siblings would charged standard restaurant manager standard policy many restaurants never chinese restaurants siblings name please manager sorry allowed give names siblings fair charge us something never agreed please waive remove charge manager sorry policy siblings sorry like hidden charges unfair anything help manager sorry owner policy siblings someone else help manager manager anyway pay report weary frightened threat siblings paid bill without standard tip base titled question ethics money suing cad obviously senseless researchgoogling chinese restaurant invoice cover charge yields restaurants charge legend chinese restaurant thornhill park chinois restaurant berkeley st london miss ene explains charges stunned anyhoo point entry rave food chin lee instead would like draw attention little unknown cost well pretty unknown today know restaurants charge wet napkins peanuts pickles place table start meal ’ problem paying sure adds operating costs however pretty appalled pax paid excluding gst “ cover charge ” plates “ pickles ” steamed peanuts way
10041	travel try limit environmental impact want refrain travelling completely travel tend favour ground level transportation air transportation distances large e g traveling land would take three days might fly anyway well filled train usually much lower ecological footprint per traveller kilometer æroplane particularly train hydro electrical sweden high speed trains diesel trains already worse still considerably better flying ferries fuel used fast ferries quite dirty hand ferries may carry thousand travellers sometimes several thousands ecological footprint per traveller typical well filled ferry compare ecological footprint per traveller æroplane sake question interested ferries going open ocean routes potentially compete airplanes local ferries crossing river lake fjord small sound probably mode transportation spanning many orders magnitude size boat example travelling stockholm warsaw one might identify four alternatives somewhat similar travel class day trains nd class overnight accommodation train ferry bed berth shared cabin flying ordinary economy seatby train ferry via nynäshamn–gdańskby train almost way via copenhagen hamburg berlin considerable detour part year train ferry via malmö berlin berlin night express one ecological
38718	first week january family going travel milan italy innsbruck austria munich germany finally back milan maybe via switzerland hotels already booked original plan rent car travel cities found order drive austria winter car use winter tires italy rental car companies offer option rent car winter tires consequently travel austria car know option travel train sincerely first option car anyone know handle situation also aware order drive switzerland car must vignette option drive via switzerland rental car pay full price vignette
23871	layperson airline passenger find including advance wind forecasts etc whether airline bank left right takeoff landing given airline time airports given choice would like choose seat inside turn better view ground nearby towns cities
7488	travelling throughout uzbekistan tajikistan kyrgyzstan lesser extent kazakhstan last year guest always offered tea chai typically black sometimes green bowl information site herewhat want know tea western country canada wanted buy drink would even start search clearly earl grey oolong rooibos chai little generic meaning tea time told happily start drinking instead coffee love see still tasty sitting cubicle
122689	past asked question exchange regarding driving well maintained car across east coast u particular question wanted know safe car drive distances short period turns actually optimal wonder whether safe vehicle virtually experience driving wintry conditions lived snow younger know prepare know prepare maintain car travel potentially long distances trip fl ny buffalo k miles k km mid december think would reasonable expect icy conditions less half length route twice experience driving distance conditions virgin driving long distances conditions vehicle owner operator important notes one regard thing potentially endless notes one could make topic important mean things experience matters would agree upon things common knowledge conventional wisdom norms answer perhaps qualities conditions inherently obvious newbie perhaps potential actions drivers road may inherently make sense newbie perhaps recount quote personal experience driving conditions perhaps list items may desirable prepare trip would sufficient
183618	couple know travel greece san francisco honeymoon visit places first trip abroad remember first came sf used google maps navigate foot guided directly bad dangerous neighborhood afraid turned way came might offended react made safely images saw shocking hard forget advise young couple use google maps boost chances avoiding experience maybe use apple maps make difference ps us check
147267	full name four names long first name middle name middle name last name whenever asked given name always supplied first name either middle names week applied canadian eta put per usual first name given name field wondering included middle names also form passport four names printed
110404	friends flying mco orlando international airport fl usa one friend jetblue likely gate section terminal friend delta likely section terminal b friend later flight join us gate flight leaves go gate going security unclear map need choose gate go security gates connected beyond security
92994	french citizen traveling vancouver paris happen quite lengthy layover toronto pm thought would excellent opportunity see niagara falls enough time get niagara falls ontario canada back toronto airport catch flight want back pm see takes hour drive less true get airport airport shuttle tour service saw niagara air bus offers service monopoly service
162113	looking drive highest road world access special vehicles exact conditions road must accessible civilians military roads chinese indian border excluded example road must accessible international tourists drive road without needing hire guide driveryou use regular car likes one rent airport car rentals us usually means something like stock wd jeep nothing fancy like cars reinforced undercarriages found list dangerousroads org includes many enthusiast roads
64839	western adventure packages want try hunting whales aware number japanese indonesian whaling tours taken last several vacations asia would prefer explore regions western mainly mean non asian least someone staff probably speaks english thinking norway iceland probably understand iceland norway leading whale hunters especially minke whales
99656	student f visa husband working h b indian nationals port entry since visas separate e one dependent approach immigration official one e group anyone separate visas approached official together family group approaching separately answer question traveling anyone since dependent anyone one dependent looks like say traveling spouse flight even though separate visa saying yes immigration officer mean question
5446	done much trans siberian great experience wondering trans continental train trips still exist would span width length continent assuming possible cross us switching lines zig zigging possible head along line continuously coast coast believe australian one well sure exist south america africa though
149323	name amr eladawy whenever get ticket agent put first name amr lands airlines system happened many airlines different agents pretty much annoying specially online check make direct booking airlines website ticket issued eladawy amrmr seems smart rule considers suffix mr mister drops correct behavior name printed correctly bookings one bookings first last name swapped mistake however amr last name problem seems rule applied first name airlines swear received name agent swear name sent amr problem maybe gds used integrate agent system airlines sent email gds issue simply ignored moving forward amr popular arabic name also old one used thousands years properly report gds providers get issue fixed tried contacting one gds responsible latest booking ignored
9035	use web checkin flight tomorrow printed boarding pass however realised possible already checked boarding pass way print airport enough confirmation number boarding pass pdf
182608	places uk one still pay card contactless restaurants campsites etc good idea bring withdraw gbp safe side completely unnecessary got eur bank account mastercard debit card bank charge extra fees non eur card transactions cash withdrawals cost € flat
52565	interested visiting around paris since french regional trains quite convenient reservation last minute high price travel explore area would like know centralised map list regional train lines departing paris reach destinations within hours paris station know quite complex paris multiple stations trains organised regions therefore region map list far found map ile de france region wish single map including regional trains managed neighboring regions
20310	pulled today mexico illegal left turn officer wanted hold driver license paid fine common practice mexico foreigners however told friends illegal local officials hold foreign driver license international document whatever really means said officer showed official looking rule book stating officer could demand license form guarantee traffic fine course document say whether applied foreigners know rule would jurisdiction anyway asked photograph rule book told allowed official document ha whatever good news fine time anyway question traveler foreign countries local authority hold u driver license issuing traffic violation sort international law prohibits
21335	whenever long flight try efficient possible laptop usage everything need switched wifi bluetooth unneeded app mainly need write way manage hours previous mac simply additional battery packed would allow twice amount working time unfortunately apple decided make battery integral part laptop hour flight last week however guy working time laptop saw coding compiling time intended ask managed without external power available deplaning simply forgot question work macbook pro longer hours long flight external power available
44887	suppose going unoccupied island oceania carribean somewhere else suppose find island nobody nobody knows invade like pirate maybe alone friends — course rich guy money build house buy big ship money buy food goods inhabited islands survive there— suppose passport another country would considered unlawful punishment would get
72026	rd june uk voted referendum leave eu leads following questions uk citizens traveling eu affected eu citizens traveling uk affected uk eu family members traveling way affected commonwealth citizens traveling uk affected visa free nationals us canada citizens affected consequences might brexit travelers also see related post expats se
77659	friend going visit malaysia live germany friend lives india booked common flight ticket delhi india malaysia question possible apply malaysian visa germany friend apply india update thanks funny sarcastic meaningful replies meant friend single booking ticket friend name name written wondering could problem submit ticket visa curious embassy could ask details second person apparently problem
162140	planning vacation trip state boston massachusetts california air found deal work around presidents day warning check california travel rules updated jan link saysnon essential travelers states countries strongly discouraged entering california adhere tothe quarantine procedures set forth paragraph para basically says quarantine days arrive return california question take leisure travel california air state quarantine mandated since travelling days trip would useless quarantine sane advice take much risk putting others current covid situation additional informationadding details pointed comments bit sick cold weather north want take vacation warm sunny place ruled abroad caribbean etc current pandemic strict rules well cost thought within us ok trip would san deigo ca days friend mine travelled abroad mandated quarantine wonder enforced yes concern attractions closed main goal explore san deigo experience weather vibes go hiking probably wont time go attractions anyways days last like traveling super fun pandemic sick cold want take break major concern go anyways quarantine enforced
26970	june travel oslo gardermoen airport oslo central station catch train finse already booked ticket oslo central station finse nsb want tied certain time ticket oslo airport oslo central station soon pick luggage want go train time spare oslo wondering easy buy ticket airport vending machines around buy ticket
77151	travel india couple times per year purchased indian sim card find network indian service provider southern germany friedrichshafen konstanz per indian telecom rules service provider deactivates number use days would like know method preserve indian number germany using indian number information indian service provider vodafone plan called prepaid connection people familiar indian telecom system cheapest way preserve number cheapest alternative german telecom companies charge heavily roaming interest using india
65894	looking convenient way travel st pancras isle wight public transport convenient mean least number changes subways trains preferred buses helicopters planes count google maps shows options seem include least two changes london far think best bet take victoria line vauxhall train ferry although includes walk king cross arriving eurostar connection either ebbsfleet ashford would probably fine see everything going london anyway matters traveling sunday
5479	planning staying paris wife days april found number hotels reasonable price overall good reviews tripadvisor located area outside boulevard périphérique told crime rate higher part city mostly petty theft robbery burglary considering staying central hotel paying considerably course specifically hotels north east suburbs three near gallieni‎ station one near garibaldi station one near porte de la chapelle station one near vanves malakoff train station paranoid safe example come back walking hotel night
2919	would like see glance flights given airport example query cities reach single flight hannover haj airport website
79208	one hardest things new country understand public transportation works taxis worth e whether higher price pay much given effort pay get destination bus example flight saturday san francisco paris remember arrived sf airport market st bart memory station disembarked staying blocks market rd st lucky enough use means transportation bart ride airport clue options reach sf airport rough approximation price remarks countries switch lines use subway get correct one get airport wouldrather avoid since one luggage one hand luggageand laptop bag sure bart goes airportis accessible every underground station see market st greek phone work also old imagine like old classic nokia want something needselectronic interaction use laptop leaving thehouse edit asking go city romans said heat stay airbnb asking help
151914	soon travelling europe usa bringing hiking running shoes dirt originating eu farms already thoroughly cleaned hard get completely clean problem entering usa anything particular travelling via preclearance dublin makes difference
59240	contexti recently informed germany take pictures houses subject however true possible take pictures owners buildings may chose opt systems google street maps general possible people take pictures houses related generally publication seems may always allowed always owners may complain taking image questionin uk portugal belgium germany street photography allowed discouraged local police related links books may cover europe please link well perhaps seeing live america american law dictates public street location shoot anything anyone assuming reach lens blatantly trespassing shot exceptions exist causes problem government security place privacy expected bathroom
100716	saw one greenwich peninsula next another one leaving paddington towards slough courtesy urban org
81261	seems westerners willing learn use chopsticks asian restaurants however spoons way dish normally eaten within country origin westerners prefer use fork since presumably spoons forks originated west ok eat rice using spoon front westerners western country use fork instead would considered rude use spoon eat rice since spoons west normally associated soups
85357	laws heading overseas guided tour thailand cambodia vietnam mother law little adventurous side comes new flavours textures father law meat potatoes salt kind guy also help fan anything spicy flavour heat typical dishes may enjoy north american trained taste buds expect come across countries canadian nationals irish heritage dishes found area taste better prepare culinary adventure
109061	understand various answers gov uk need passport travel ireland show uk driver license travelling year old child passport obviously driving license either form id would accepted
17258	somewhat problem sometimes packed getting ready move find reliable way weigh luggage course us know airlines nowadays usually heavy restrictions luggage including size type mostly weight accurately estimate weight lugagge seems norm airlines lbs per luggage tell whether something equal imposed limit
108905	island faisans france spain yes six months year february st st july spanish rule following six months french control question need spanish visa spanish time french visa french time order visit given sorta share island would either work yes realise schengen countries also possible one get visa particular country yes realise probably guarded nobody cares interested trivial laws like long term effects might
4978	heard discrimination foreigners even naturalized citizens born countries japan happens onsen bars adult entertainment establishments common problem rural areas tohoku metropolitan places tokyo places discriminate foreigners strict policies willing ignore rules obviously trouble maker explain one nationality x caused trouble lately places significant proportion establishments discriminate foreigners places discriminate fairly inferior discriminate
62322	looking various air miles programs around world seems useful business travelers basically get free flights employer pocket however regular joe pays pocket programs seem useless comparing option simply flying cheapest flight given time even benefits business lounges either useless would use lounge non transfer flight bought reasonable fee needed also credit cards give cashback form air miles however pay usually lower simply getting fixed cashback dollars ever useful person care air miles paying everything pocket
882	plan drive car small x prudhoe bay deadhorse alaska cape horn tierra del fuego chile travelling undetermined duration minimum two years know done lot faster journey destination excuse leave first week january various reasons decided bring car need ship europe canada questions anybody shipped car europe canada u kind cost looking gotchas need know quick updatei shipping wherever cheapest option europe mainland shipping cheapest option canada u extra informationmany people suggested buying car either canada alaska answer question asking car nice base characteristics small good road ability cheap addition special modifications long range independent travel limited extended fuel water tanks addition know car history make informed estimate reliability decided bring car question best cheapest option ship likely register car u canada heard several travellers increases hassle car registered different country live plan keep car registered home country actually wanted go barrow turn miles deadhorse expedition
10614	life long goal seeing least countries die behind figure would see next years get closer retirement make fortune anyway italy week part trip four days rome course vatican city trip italy countries italy course vatican city question number countries quibbling technicality
1911	get favourable exchange rate general changing baht canadian dollars thailand canada make bank transfer canadian account
34166	going vietnam next year tourism would like offend locals wondering someone could tell policy tipping
37752	search flight one person usually search flight one easily total amount per person wonder cases searching one person would result cheaper fare per person
378	planning heading peru visit machu picchu next year heard amazing beautiful long way around treks take around machu picchu long way andes alternative going direct crowded tourist route multi day trek sleep tents along way anyone taken trek like long much cost approx know tour company website would also aid research trip planning
166268	ridiculous find google recommends taking train london milton keynes really looks like roundabout route find bus services faster route anyone better idea
74109	normally get past security checkpoint need show tsa agent boarding pass valid picture id happens wallet stolen week scheduled flight might able get temporary id eg black white printout would acceptable picture id maybe could file police report stolen wallet would even make difference scenario edit let assume us state texas since guess us states issue temporary id
154493	considering travelling greece compete athens classic marathon speak greek fine get hotel travel provider onsite transfers start included hotel within walking distance finish line concerned getting customs getting airport hotel issues customs english speaking staff available
40320	many airlines allow bring several items top allowed carry luggage example addition hand baggage allowance also carry personal items one ladies handbag one small briefcase one coat cape blanket one umbrella one pair crutches walking stick one small camera binoculars limited reading material infant ’ carrying basket duty free items purchased day flight small camera defined single dslr short lens fit definition
99713	recently took train munich tiny suburban station couple ticket machines time one machines broken able get ticket second one one supposed machines current station broken one altogether mvv personnel station train taking bahn likewise conductors selling tickets avoid overly narrow question bahn trains munich would nice get general answer germany whole
179586	going paris france trimester program months organizers sent email said following make sure credit card withdraw cash france issue point ou also create online bank account arrive get rechargeable credit card nickel wise n … sbi global card https sbi co web personal banking cards debit card sbi global international debit car convenient transactions france one get rechargeable credit card note pay rent accommodation provided institute going give deposit honorarium per month cover food expenses give money asked rechargeable credit card
117635	planing trip see greenwich time line prime meridian research found greenwich park london place visitors go see park free place see prime meridian
143748	may exactly fit context site think worth shot answer may useful within context site attempting call australian phone number listed kia australia contact us page us based mobile phone though even reading wikipedia page telephone numbers australia seem get correct best guess use international access code along country code prepended totaling though luck seemingly esoteric collection codes listed number dial digit australian phone number us based mobile phone verizon wireless mobile carrier may useful travelers trying contact australian companies hotels etc interested kia australia sells cargo roof rack car kia america recognize sell trying get information
36740	legal limit amount physical cash us citizen possess flying one us state another heard united states government seizing amount cash certain dollar amount airports however able get definitive answer reported seizures due illegal activity carrying cash certain dollar amount illegal anyone marks duplicate talking customs reporting foreign currency limits bringing money united states asking specifically carrying good us dollars one state united states another ny tx domestic flight
898	anyone recommendations great shoes long flight usually wear running shoes feet often get uncomfortable hours
47490	winter planning go usa first time one concerns presence weapons public came back paris sight armed soldiers patrolling public spaces made uncomfortable come country live years without seen gun real life wondering open carry states see people carrying handguns belts
5509	may sound like odd idea travelling like go local user group meetings two reasons good way meet local people something common escape backpacker crowd evening often people go drinks food meeting extra socializing also may learn something new may use brain change home usually visit user groups specific field technology road like branch go meetings fits schedule know user groups india tons software developers people common meet ups drop english code camps similar events good online source finding events know long shot many people even india
27534	someone japan months would love sushi flights occasionally usually take special meal anyway hindu meal tasty wondering meal good chance getting sushi
29072	perchance travelling really crappy availability terms vacancies going hotels near area fully booked weekend called front desk hilton garden inn said typical booked waiting list anyone clever way could get hotel put waiting list notify open
66451	uk went travel agent website booked holiday flights hotel today last day flight morning went city lunch came back asked pay one extra day hotel policy check travel agency book one extra day tried explain make booking directly done travel agency hotel end get stuff left room paid extra one day called agency booked said however booked one day wanted stay till evening although used system make booking get explanation wait one day street want contact complaints department legal recourse could take
163733	went bank today put chf account polish bank said banknote acceptable deposited bank however acceptable inside switzerland anybody let know whether type used switzerland thanks
109975	planning road trip rural locations tennessee north carolina us intention visit places particular interest e g filming locations certain movies places known private land residencies planning see photograph public roads places nearby woods unnamed roads like one less sure whether might publicly accessible unless fences closed gates clear signs road private tell drive road like one referred see woods without fences indication private property generally acceptable enter
152985	everywhere go except planes carry swiss army knife fob daily tool multitool backpack today learned apparently allowed bring pocket knives europa park got rather confused would rather difficult harm anyone pocket knife one allowed carry germany also think child could actually buy swiss army knifes park childhood memory rather blurry sure think knives completely standard carried many people pictures clear kind pocket knives talking arriving europa park public transport go back car put whatever allow carry return entrance tell come without take able get back
79775	soon travelling schiphol iah heard resealable bag rule tsa website says fill quart sealable bag liquids less grams quart bag fill th bag buy bigger bag planning taking liquid items less grams need put resealable bag fact would fit bag good enough fail see would need resealable plastic bag resealable bags common prefer keep organised carry instead plastic bag
